PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PSAL_ADJUSTED (psu),TEMP_ADJUSTED (degree_Celsius),PRES_ADJUSTED (decibar),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1328.32,3.4819,34.5731,34.5731,3.4819,1328.42,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1337.97,3.4682,34.5731,34.5731,3.4682,1338.07,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1348.04,3.4298,34.5747,34.5747,3.4298,1348.14,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1357.88,3.4032,34.5755,34.5755,3.4032,1357.98,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1367.7,3.3819,34.5761,34.5761,3.3819,1367.8,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1377.82,3.3586,34.5769,34.5769,3.3586,1377.92,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1387.81,3.3381,34.5781,34.5781,3.3381,1387.91,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1397.99,3.3112,34.5789,34.5789,3.3112,1398.09,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1408.32,3.2776,34.5801,34.5801,3.2776,1408.42,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1417.52,3.2519,34.581,34.581,3.2519,1417.62,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1427.82,3.2381,34.5819,34.5819,3.2381,1427.92,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1437.29,3.2265,34.5823,34.5823,3.2265,1437.39,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1448.18,3.1958,34.5831,34.5831,3.1958,1448.28,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1457.57,3.1671,34.5838,34.5838,3.1671,1457.67,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1468.06,3.146,34.5849,34.5849,3.146,1468.16,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1477.88,3.1241,34.5862,34.5862,3.1241,1477.98,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1487.36,3.1073,34.5883,34.5883,3.1073,1487.46,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1497.98,3.0905,34.5897,34.5897,3.0905,1498.08,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1522.52,3.0354,34.5922,34.5922,3.0354,1522.62,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1547.35,2.9855,34.5931,34.5931,2.9855,1547.45,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1573.96,2.9277,34.5963,34.5963,2.9277,1574.06,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1598.71,2.8699,34.599,34.599,2.8699,1598.81,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1623.74,2.8223,34.6017,34.6017,2.8223,1623.84,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1648.41,2.7975,34.605,34.605,2.7975,1648.51,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1673.07,2.7764,34.6064,34.6064,2.7764,1673.17,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1697.88,2.7312,34.6088,34.6088,2.7312,1697.98,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1723.35,2.7113,34.6094,34.6094,2.7113,1723.45,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1747.93,2.6708,34.6125,34.6125,2.6708,1748.03,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1772.84,2.6549,34.6132,34.6132,2.6549,1772.94,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1797.95,2.629,34.6139,34.6139,2.629,1798.05,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1823.11,2.5979,34.6162,34.6162,2.5979,1823.21,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1847.48,2.5691,34.6177,34.6177,2.5691,1847.58,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1873.18,2.5382,34.6192,34.6192,2.5382,1873.28,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1897.83,2.4919,34.6219,34.6219,2.4919,1897.93,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1922.66,2.4545,34.6238,34.6238,2.4545,1922.76,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1947.43,2.42,34.6251,34.6251,2.42,1947.53,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1972.38,2.3804,34.6272,34.6272,2.3804,1972.48,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,1998,2.3409,34.6293,34.6293,2.3409,1998.1,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,Primary sampling: mixed [deep: discrete, shallow:continuous],88,1
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,6.09,24.0796,35.3052,35.3052,24.0796,6.19,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,9.15,24.08,35.3052,35.3052,24.08,9.25,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,12.14,24.079,35.3052,35.3052,24.079,12.24,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,14.75,24.0785,35.3057,35.3057,24.0785,14.85,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,18.66,24.0774,35.306,35.306,24.0774,18.76,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,21.42,24.0798,35.3057,35.3057,24.0798,21.52,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,24.04,24.0802,35.3055,35.3055,24.0802,24.14,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,27.36,24.0802,35.306,35.306,24.0802,27.46,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,30.55,24.0813,35.3065,35.3065,24.0813,30.65,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,33.97,24.0705,35.306,35.306,24.0705,34.07,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,36.91,,,,,37.01,00111199991,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,39.53,,,,,39.63,00111199991,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,42.62,21.4691,35.4363,35.4363,21.4691,42.72,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,44.76,20.8448,35.3964,35.3964,20.8448,44.86,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,48.68,20.0042,35.3438,35.3438,20.0042,48.78,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,51.58,19.5295,35.3454,35.3454,19.5295,51.68,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,54.4,19.0965,35.2906,35.2906,19.0965,54.5,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,57.7,17.6586,35.2056,35.2056,17.6586,57.8,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,60.16,17.5533,35.1992,35.1992,17.5533,60.26,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,63.82,17.4406,35.1802,35.1802,17.4406,63.92,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
5904601,n/a,2016-06-30T16:16:56Z,-6.5610,-89.8660,66.49,17.102,35.1992,35.1992,17.102,66.59,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=-0.10 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,01/07/2016 05:01:30,n/a,88,2
