PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,835.92,5.55,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,837.96,5.547,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,839.96,5.545,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,842,5.541,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,844,5.526,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,845.96,5.515,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,848.04,5.511,34.563,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,850.04,5.492,34.563,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,852,5.417,34.57,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,854.04,5.298,34.569,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,855.96,5.27,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,857.96,5.265,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,860.04,5.252,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,862,5.235,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,863.96,5.221,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,866.04,5.22,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,868.08,5.22,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,870,5.22,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,872.04,5.215,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,874.08,5.21,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,876.04,5.208,34.563,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,878,5.204,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,880,5.2,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,882.04,5.194,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,884,5.19,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,885.96,5.184,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,887.96,5.177,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,890,5.171,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,892,5.163,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,894,5.157,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,896,5.153,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,898,5.147,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,899.92,5.14,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,901.96,5.139,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,904,5.134,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,905.96,5.126,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,907.96,5.111,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,909.96,5.094,34.566,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,912,5.068,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,914,5.061,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,916,5.052,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,918.08,5.046,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,920.08,5.041,34.564,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,922,5.024,34.567,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,923.92,4.976,34.567,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,925.96,4.971,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,928,4.97,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,930.04,4.967,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,932.04,4.962,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,933.96,4.96,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,936,4.955,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,938,4.952,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,939.96,4.946,34.566,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,942,4.941,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,944.04,4.94,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,946.04,4.939,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,948,4.939,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,950,4.939,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,952,4.937,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,954.04,4.93,34.566,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,956.04,4.913,34.566,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,958.04,4.903,34.566,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,960,4.893,34.566,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,961.96,4.885,34.566,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,964,4.881,34.565,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,966,4.872,34.566,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,967.92,4.854,34.567,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,969.96,4.839,34.566,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,971.96,4.823,34.566,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
3901265,n/a,2016-03-18T20:52:32Z,-0.3499,-84.9988,973.96,4.803,34.567,00111111,6566_010026_003,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],2,1
